timestamp,m1_pos,m1_vel,m1_torque,m2_pos,m2_vel,m2_torque,ch6_max,ch7_max,m1_ai_label,m2_ai_label
4331,-15.353985,0.343611,0.0,24.281363,-11.903682,0.003906,7.590706,2.262045,0.0,0.0
4339,-15.354177,-0.098175,0.0,24.168039,-13.03269,0.0,7.590706,2.262045,0.0,0.0
4358,-15.354177,0.0,0.0,24.056826,-12.0264,0.0,7.590706,2.262045,0.0,0.0
4359,-15.354177,0.098175,0.0,23.952131,-13.278127,0.0,7.590706,2.262045,0.0,0.0
4378,-15.354177,-0.343611,0.0,23.825386,-14.235331,-0.003906,7.590706,2.262045,0.0,0.0
4381,-15.353985,0.0,0.0,23.682726,-13.793544,0.0,7.590706,2.262045,0.0,0.0
4383,-15.354368,0.122718,0.0,23.566528,-14.407136,-0.007812,7.590706,2.262045,0.0,0.0
4400,-15.354177,-0.294524,0.0,23.425594,-13.548107,0.003906,7.590706,2.262045,0.0,0.0
4402,-15.354177,-0.196349,0.0,23.297697,-14.210787,0.0,7.590706,2.262045,0.0,0.0
4423,-15.354177,-0.098175,0.0,23.170568,-13.818088,0.003906,7.590706,2.262045,0.0,0.0
4426,-15.354177,0.0,0.0,23.043633,-14.775291,0.0,7.590706,2.262045,0.0,0.0
4431,-15.354368,-0.122718,0.0,22.913244,-14.014437,0.0,7.590706,2.262045,0.0,0.0
4451,-15.354752,-0.147262,0.0,22.783049,-14.947097,0.003906,7.590706,2.262045,0.0,0.0
4452,-15.355518,-0.196349,-0.003906,22.648632,-14.996184,-0.007812,7.590706,2.262045,0.0,0.0
4454,-15.356861,-0.073631,0.0,22.515368,-15.143446,0.0,7.590706,2.262045,0.0,0.0
4465,-15.359162,0.024544,0.0,22.380953,-15.266165,0.0,7.590706,2.262045,0.0,0.0
4484,-15.362039,-0.638135,0.0,22.247114,-14.947097,0.003906,7.590706,2.262045,0.0,0.0
4485,-15.365107,-0.760854,0.0,22.113274,-15.118902,0.0,7.590706,2.262045,0.0,0.0
4501,-15.369325,-0.859029,0.007812,21.977133,-15.315252,0.003906,7.590706,2.262045,0.0,0.0
4512,-15.376227,-0.908116,0.003906,21.840225,-15.290709,0.0,7.590706,2.262045,0.0,0.0
4515,-15.382747,-0.515417,0.0,21.699099,-16.591522,0.0,7.590706,2.262045,0.0,0.0
4517,-15.385623,-0.196349,0.0,21.558548,-15.9043,0.0,7.590706,2.262045,0.0,0.0
4526,-15.387349,-0.539961,0.0,21.418381,-15.658863,0.0,7.590706,2.262045,0.0,0.0
4552,-15.389266,-0.073631,0.003906,21.282816,-15.928843,0.007812,7.590706,2.262045,0.0,0.0
4554,-15.394252,-1.104465,0.0,21.148209,-14.308961,-0.003906,7.590706,2.262045,0.0,0.0
4557,-15.402497,-1.178096,0.0,21.017246,-14.112612,0.003906,7.590706,2.262045,0.0,0.0
4579,-15.410933,-0.883572,-0.003906,20.889925,-13.646282,-0.007812,7.590706,2.262045,0.0,0.0
4581,-15.418412,-1.104465,0.0,20.765289,-13.49902,0.0,7.590706,2.262045,0.0,0.0
4588,-15.431451,-1.988037,0.003906,20.645447,-13.49902,0.0,7.590706,2.262045,0.0,0.0
4590,-15.448324,-2.527998,0.003906,20.528097,-12.811797,0.0,7.590706,2.262045,0.0,0.0
4608,-15.470375,-2.822522,0.0,20.418993,-11.241002,0.003906,7.590706,2.262045,0.0,0.0
4610,-15.493385,-2.577086,-0.003906,20.311039,-11.486439,-0.007812,7.590706,2.262045,0.0,0.0
4620,-15.519271,-2.724348,0.0,20.20577,-9.792926,-0.003906,7.590706,2.262045,0.0,0.0
4639,-15.538637,-1.497164,-0.007812,20.129456,-7.657626,-0.003906,7.590706,2.262045,0.0,0.0
4642,-15.550334,-1.497164,-0.003906,20.061577,-7.314014,0.0,7.590706,2.262045,0.0,0.0
4650,-15.55532,-0.981747,0.0,19.997725,-6.0132,-0.007812,7.590706,2.262045,0.0,0.0
4668,-15.556853,-0.93266,0.0,19.949787,-4.246056,-0.007812,7.590706,2.262045,0.0,0.0
4672,-15.556853,-0.392699,0.0,19.915464,-3.313396,0.0,7.590706,2.262045,0.0,0.0
4673,-15.557429,-0.589048,0.003906,19.884785,-3.117046,0.003906,7.590706,2.262045,0.0,0.0
4702,-15.558196,-0.220893,0.0,19.852381,-3.043416,-0.007812,7.590706,2.262045,0.0,0.0
4704,-15.559155,-0.220893,0.0,19.796391,-0.957203,0.0,7.590706,2.262045,0.0,0.0
4732,-15.558963,0.122718,0.0,19.792171,0.0,-0.003906,7.590706,2.262045,0.0,0.0
4735,-15.558963,0.098175,0.0,19.796005,0.245437,0.0,7.590706,5.960085,0.0,0.0
4746,-15.559155,-0.26998,-0.003906,19.796774,0.368155,0.003906,7.590706,5.960085,0.0,0.0
4764,-15.559155,-0.343611,0.003906,19.798691,0.539961,0.0,7.590706,5.960085,0.0,0.0
4765,-15.558963,0.049087,0.0,19.79965,0.171806,-0.003906,7.590706,5.960085,0.0,0.0
4785,-15.559155,-0.392699,0.0,19.80406,0.981747,-0.003906,7.590706,5.960085,0.0,0.0
4786,-15.558771,0.343611,0.0,19.835506,5.792307,-0.007812,7.590706,5.960085,0.0,0.0
4788,-15.558963,-0.220893,-0.003906,19.905495,9.817469,-0.007812,7.590706,5.960085,0.0,0.0
4806,-15.558963,-0.245437,0.0,20.004051,12.443642,-0.007812,7.590706,5.960085,0.0,0.0
4808,-15.556087,0.392699,0.0,20.120251,13.327214,0.003906,7.590706,5.960085,0.0,0.0
4829,-15.554553,0.024544,-0.003906,20.2376,13.03269,0.0,7.590706,5.960085,0.0,0.0
4837,-15.552252,0.024544,0.0,20.44392,14.186243,0.0,7.590706,5.960085,0.0,0.0
4840,-15.552252,-0.294524,0.0,20.573925,14.947097,-0.007812,7.590706,5.960085,0.0,0.0
4858,-15.55206,-0.098175,-0.003906,20.715628,16.935135,0.0,7.590706,5.960085,0.0,0.0
4860,-15.551868,0.147262,0.0,20.864614,17.990513,0.0,7.590706,5.960085,0.0,0.0
4869,-15.551868,0.122718,0.0,21.021847,17.867794,0.0,7.590706,5.960085,0.0,0.0
4889,-15.551868,0.0,0.0,21.18675,18.30958,-0.003906,7.590706,5.960085,0.0,0.0
4890,-15.55206,-0.294524,0.0,21.349928,19.364958,0.007812,7.590706,5.960085,0.0,0.0
4900,-15.55206,-0.245437,-0.003906,21.519432,19.954006,0.0,7.590706,5.960085,0.0,0.0
4902,-15.551868,0.0,0.0,21.673214,20.052181,0.003906,7.590706,5.960085,0.0,0.0
4920,-15.55206,-0.245437,0.0,21.844252,19.561308,0.007812,7.590706,5.960085,0.0,0.0
4922,-15.551868,0.024544,0.0,22.013182,19.7822,0.0,7.590706,5.960085,0.0,0.0
4943,-15.551868,0.0,0.0,22.180769,17.941425,0.0,7.590706,5.960085,0.0,0.0
4945,-15.551868,0.122718,0.0,22.350273,19.733112,0.0,7.590706,5.960085,0.0,0.0
4963,-15.551868,0.049087,0.0,22.52112,19.070435,0.0,7.590706,5.960085,0.0,0.0
4964,-15.551868,0.0,0.0,22.69331,19.168608,0.0,7.590706,5.960085,0.0,0.0
4967,-15.55206,-0.343611,0.0,22.868567,19.536764,0.003906,7.590706,5.960085,0.0,0.0
4983,-15.55206,-0.343611,0.0,23.026567,20.616686,0.0,7.590706,5.960085,0.0,0.0
4986,-15.55206,-0.368155,0.0,23.20681,20.420336,-0.003906,7.590706,5.960085,0.0,0.0
5006,-15.551868,-0.024544,0.0,23.392612,21.107559,0.003906,7.590706,5.960085,0.0,0.0
5007,-15.55206,0.0,-0.003906,23.581484,21.352995,0.0,7.590706,5.960085,0.0,0.0
5026,-15.551677,0.220893,0.0,23.773424,21.770237,0.0,7.590706,5.960085,0.0,0.0
5028,-15.551485,-0.122718,0.0,23.963636,21.328451,0.003906,7.590706,5.960085,0.0,0.0
5030,-15.550717,-0.098175,0.0,24.151165,21.033928,0.0,7.590706,5.960085,0.0,0.0
5046,-15.550526,0.196349,0.0,24.334476,19.585852,0.007812,7.590706,5.960085,0.0,0.0
5048,-15.550334,-0.147262,0.0,24.512802,20.322161,0.003906,7.590706,5.960085,0.0,0.0
5057,-15.550142,-0.196349,0.0,24.687675,19.7822,0.0,7.590706,5.960085,0.0,0.0
5077,-15.549759,-0.343611,0.0,24.856606,19.364958,0.007812,7.590706,5.960085,0.0,0.0
5081,-15.5488,-0.098175,0.0,25.012878,17.450552,0.0,7.590706,5.960085,0.0,0.0
5084,-15.544581,0.343611,0.0,25.156498,15.732494,0.007812,7.590706,5.960085,0.0,0.0
5088,-15.536529,0.883572,0.0,25.284393,13.49902,0.0,7.590706,5.960085,0.0,0.0
5109,-15.525215,1.20264,0.003906,25.382185,12.198205,0.0,7.590706,5.960085,0.0,0.0
5112,-15.512752,1.300815,-0.003906,25.472689,8.467567,0.003906,7.590706,5.960085,0.0,0.0
5119,-15.494919,1.767144,-0.003906,25.538458,6.258636,0.007812,7.590706,5.960085,0.0,0.0
5139,-15.474786,2.086212,-0.003906,25.582176,4.049706,0.003906,7.590706,5.960085,0.0,0.0
5140,-15.448708,3.215221,-0.003906,25.607872,1.914407,0.003906,7.590706,5.960085,0.0,0.0
5143,-15.410933,4.786016,-0.011719,25.616882,0.589048,0.003906,7.590706,5.960085,0.0,0.0
5169,-15.356861,6.086831,-0.007812,25.615732,0.098175,0.0,7.590706,5.960085,0.0,0.0
5172,-15.259645,5.865938,0.0,25.613049,0.0,0.0,7.590706,5.960085,0.0,0.0
5181,-15.19982,7.166752,0.0,25.611898,0.147262,0.0,7.590706,5.960085,0.0,0.0
5201,-15.142104,6.209549,0.003906,25.608063,-0.490873,0.0,7.590706,5.960085,0.0,0.0
5203,-15.095701,4.761473,0.0,25.60116,-0.441786,0.0,7.590706,5.960085,0.0,0.0
5205,-15.05064,6.430442,-0.003906,25.594641,-0.785398,0.0,7.590706,5.960085,0.0,0.0
5216,-14.991007,6.037744,0.0,25.584095,-1.300815,0.007812,7.590706,5.960085,0.0,0.0
5234,-14.940194,5.055996,0.003906,25.567221,-1.889863,0.0,7.590706,5.960085,0.0,0.0
5236,-14.890148,5.939569,0.007812,25.552649,-1.816232,0.0,7.590706,5.960085,0.0,0.0
5245,-14.834541,5.669589,-0.003906,25.54287,-0.490873,-0.003906,7.590706,5.960085,0.0,0.0
5265,-14.78833,4.736929,0.0,25.534048,-1.398989,0.0,7.590706,5.960085,0.0,0.0
5267,-14.74672,4.516036,0.0,25.52331,-0.908116,0.003906,7.590706,5.960085,0.0,0.0
5269,-14.699167,5.890481,-0.007812,25.516024,-0.711766,0.0,7.590706,5.960085,0.0,0.0
5276,-14.641835,5.988656,0.007812,25.507971,-0.883572,0.003906,7.590706,5.960085,0.0,0.0
5297,-14.595432,5.448695,0.011719,25.500301,-0.662679,-0.003906,7.590706,5.960085,0.0,0.0
5300,-14.54577,5.522326,0.0,25.494932,-0.859029,0.0,7.590706,5.960085,0.0,0.0
5312,-14.489588,6.234093,-0.003906,25.48918,-0.515417,0.0,7.590706,5.960085,0.0,0.0
5324,-14.434173,5.841394,-0.007812,25.476908,-1.251727,0.0,7.590706,5.960085,0.0,0.0
5326,-14.377991,6.160462,0.0,25.463869,-1.349902,0.0,7.590706,5.960085,0.0,0.0
5328,-14.30992,8.099412,0.003906,25.450254,-1.178096,-0.003906,7.590706,5.960085,0.0,0.0
5340,-14.245301,6.479529,0.003906,25.444502,-0.171806,0.0,7.590706,5.960085,0.0,0.0
5357,-14.17934,8.516654,-0.007812,25.442776,0.319068,0.0,7.590706,5.960085,0.0,0.0
5359,-14.097464,8.860266,0.0,25.441242,-0.147262,0.0,7.590706,5.960085,0.0,0.0
5369,-14.021149,9.498402,0.0,25.439899,-0.073631,0.0,7.590706,5.960085,0.0,0.0
5388,-13.921056,11.044653,-0.003906,25.437983,0.196349,0.003906,7.590706,5.960085,0.0,0.0
5391,-13.819814,11.780963,-0.011719,25.435873,-0.294524,0.0,7.590706,5.960085,0.0,0.0
5393,-13.70745,12.370011,0.003906,25.435873,0.539961,-0.007812,7.590706,5.960085,0.0,0.0
5402,-13.588182,12.738166,0.0,25.435873,0.0,0.003906,7.590706,5.960085,0.0,0.0
5419,-13.46719,14.947097,-0.007812,25.435873,0.196349,0.0,7.590706,5.960085,0.0,0.0
5422,-13.337568,13.597195,0.003906,25.435873,0.245437,-0.003906,7.590706,5.960085,0.0,0.0
5431,-13.205838,14.971641,0.0,25.436066,0.245437,0.0,7.590706,5.960085,0.0,0.0
5450,-13.069314,15.020728,0.011719,25.436449,0.049087,0.0,7.590706,5.960085,0.0,0.0
5452,-12.933557,14.898009,-0.007812,25.43664,0.392699,-0.003906,7.590706,5.960085,0.0,0.0
5455,-12.792814,15.290709,0.007812,25.436449,-0.098175,-0.003906,7.590706,5.960085,0.0,0.0
5464,-12.654181,14.971641,-0.007812,25.437025,0.049087,-0.003906,7.590706,5.960085,0.0,0.0
5482,-12.511712,15.855212,0.007812,25.438749,-0.122718,-0.003906,7.590706,5.960085,0.0,0.0
5483,-12.370395,15.732494,-0.003906,25.438942,0.589048,0.0,7.590706,5.960085,0.0,0.0
5494,-12.226584,16.17428,0.0,25.439325,0.26998,0.0,7.590706,5.960085,0.0,0.0
5525,-12.079514,16.64061,-0.003906,25.439516,0.368155,0.0,7.590706,5.960085,0.0,0.0
5527,-11.949125,16.493347,0.003906,25.439709,0.368155,0.0,7.590706,5.960085,0.0,0.0
5529,-11.799946,15.609776,0.0,25.440092,0.098175,0.0,7.590706,5.960085,0.0,0.0
5531,-11.65115,17.008766,0.0,25.442202,0.343611,0.0,7.590706,5.960085,0.0,0.0
5545,-11.504847,16.738785,-0.003906,25.444695,0.957203,0.0,7.590706,5.960085,0.0,0.0
5548,-11.36142,15.609776,0.0,25.454857,1.300815,-0.003906,7.590706,5.960085,0.0,0.0
5554,-11.220293,14.873466,0.007812,25.468662,1.619882,0.0,7.590706,5.960085,0.0,0.0
5576,-11.087413,13.597195,0.0,25.485537,2.552542,0.003906,7.590706,5.960085,0.0,0.0
5578,-10.956449,13.916263,0.007812,25.507778,2.994328,-0.007812,7.590706,5.960085,0.0,0.0
5580,-10.830663,14.43168,0.0,25.53635,3.33794,0.0,7.590706,5.960085,0.0,0.0
5588,-10.721175,13.793544,0.007812,25.566261,4.049706,-0.003906,7.590706,5.960085,0.0,0.0
5619,-10.601141,12.468185,0.003906,25.606529,5.031453,-0.003906,7.590706,5.960085,0.0,0.0
5622,-10.488777,12.836341,0.0,25.651398,5.203259,0.0,7.590706,5.960085,0.0,0.0
5624,-10.386384,10.55378,0.011719,25.696842,4.957822,0.0,7.590706,5.960085,0.0,0.0
5638,-10.296646,9.817469,0.003906,25.740944,5.006909,0.0,7.590706,5.960085,0.0,0.0
5640,-10.223015,7.436733,0.007812,25.779486,4.246056,0.0,7.590706,5.960085,0.0,0.0
5642,-10.155904,7.608539,0.003906,25.809782,2.945241,0.003906,7.590706,5.960085,0.0,0.0
5650,-10.100297,5.890481,0.007812,25.83145,2.797979,0.0,7.590706,5.960085,0.0,0.0
5675,-10.060413,2.822522,0.007812,25.853884,2.969784,0.0,7.590706,5.960085,0.0,0.0
5682,-10.048717,-0.564505,-0.003906,25.942854,4.491492,0.0,7.590706,5.960085,0.0,0.0
5706,-10.046799,0.490873,0.0,25.97986,4.516036,0.0,7.590706,5.960085,0.0,0.0
5713,-10.047375,-0.319068,0.0,26.056944,4.025162,0.0,7.590706,5.960085,0.0,0.0
5733,-10.049292,-0.220893,0.0,26.090691,3.951531,0.003906,7.590706,5.960085,0.0,0.0
5736,-10.052551,-0.343611,0.003906,26.122713,3.558833,0.0,7.590706,5.960085,0.0,0.0
5745,-10.056194,-0.834485,0.0,26.146873,2.896153,0.0,7.590706,5.960085,0.0,0.0
5762,-10.057729,-0.368155,-0.003906,26.162212,1.47262,0.003906,7.590706,5.960085,0.0,0.0
5764,-10.06003,-0.834485,0.0,26.167198,0.319068,-0.003906,7.590706,5.960085,0.0,0.0
5767,-10.073452,-2.503455,0.011719,26.169115,0.196349,0.0,7.590706,5.960085,0.0,0.0
5776,-10.108925,-5.27689,0.003906,26.169691,0.441786,0.003906,7.590706,5.960085,0.0,0.0
5796,-10.153794,-5.718676,0.0,26.169308,0.196349,0.0,7.590706,5.960085,0.0,0.0
5800,-10.200006,-5.448695,-0.007812,26.168732,0.024544,0.0,7.590706,5.960085,0.0,0.0
5808,-10.307192,-8.467567,0.011719,26.168732,0.245437,0.0,7.590706,5.960085,0.0,0.0
5827,-10.382741,-9.400227,0.011719,26.168541,0.049087,-0.003906,7.590706,5.960085,0.0,0.0
5830,-10.461357,-11.29009,0.0,26.168541,-0.122718,-0.003906,7.590706,5.960085,0.0,0.0
5838,-10.56586,-10.234712,0.0,26.168541,-0.122718,0.0,7.590706,5.960085,0.0,0.0
5857,-10.663651,-12.001856,0.007812,26.168541,-0.147262,-0.003906,7.590706,5.960085,0.0,0.0
5859,-10.761442,-11.020109,-0.003906,26.168732,-0.147262,0.0,7.590706,5.960085,0.0,0.0
5867,-10.860767,-10.504692,-0.007812,26.168541,-0.368155,0.003906,7.590706,5.960085,0.0,0.0
5870,-10.949929,-10.504692,0.007812,26.169308,0.760854,0.0,7.590706,5.960085,0.0,0.0
5890,-11.046186,-10.701041,0.0,26.170074,0.46633,0.003906,7.590706,5.960085,0.0,0.0
5892,-11.138226,-10.504692,0.0,26.172184,0.46633,0.0,7.590706,5.960085,0.0,0.0
5901,-11.231031,-9.596576,0.003906,26.174101,0.368155,0.0,7.590706,5.960085,0.0,0.0
5921,-11.325179,-11.903682,0.0,26.17506,0.417242,0.003906,7.590706,5.960085,0.0,0.0
5923,-11.420286,-10.013819,-0.019531,26.176403,0.122718,0.0,7.590706,5.960085,0.0,0.0
5930,-11.510216,-10.234712,0.003906,26.17832,0.171806,0.0,7.590706,5.960085,0.0,0.0
5932,-11.594584,-9.596576,-0.003906,26.181196,0.613592,0.0,7.590706,5.960085,0.0,0.0
5952,-11.663613,-8.614829,-0.007812,26.183496,0.26998,-0.003906,7.590706,5.960085,0.0,0.0
5954,-11.736094,-6.258636,-0.011719,26.186949,0.638135,0.0,7.590706,5.960085,0.0,0.0
5965,-11.770033,-3.190677,-0.007812,26.192125,1.006291,0.0,7.590706,5.960085,0.0,0.0
5985,-11.794577,-2.380736,-0.007812,26.202671,1.398989,0.0,7.590706,5.960085,0.0,0.0
5987,-11.80915,-1.398989,-0.003906,26.210533,1.055378,0.0,7.590706,5.960085,0.0,0.0
5994,-11.816244,-0.319068,-0.003906,26.218012,1.251727,0.0,7.590706,5.960085,0.0,0.0
5996,-11.815094,0.245437,0.0,26.227982,1.251727,0.003906,7.590706,5.960085,0.0,0.0
6029,-11.812793,0.024544,0.0,26.233543,0.417242,0.0,7.590706,5.960085,0.0,0.0
6033,-11.813176,0.098175,0.0,26.23546,0.245437,0.0,7.590706,5.960085,0.0,0.0
6036,-11.813176,0.0,0.0,26.236227,0.392699,0.0,7.590706,5.960085,0.0,0.0
6045,-11.81356,-0.245437,0.0,26.23661,0.196349,0.0,7.590706,5.960085,0.0,0.0
6049,-11.814136,-0.368155,0.003906,26.237377,-0.073631,0.0,7.590706,5.960085,0.0,0.0
6053,-11.814136,0.392699,0.0,26.238913,0.515417,0.0,7.590706,5.960085,0.0,0.0
6057,-11.814327,0.0,0.0,26.240253,0.196349,-0.003906,7.590706,5.960085,0.0,0.0
6078,-11.814519,-0.368155,0.0,26.241405,0.564505,0.0,7.590706,5.960085,0.0,0.0
6080,-11.814519,-0.171806,0.003906,26.241405,0.26998,0.0,7.590706,5.960085,0.0,0.0
6089,-11.815477,-0.417242,0.003906,26.240637,-0.122718,0.0,7.590706,5.960085,0.0,0.0
6107,-11.823148,-1.791688,0.003906,26.237953,0.196349,0.0,7.590706,5.960085,0.0,0.0
6109,-11.845199,-3.33794,0.003906,26.231817,-0.981747,0.0,7.590706,5.960085,0.0,0.0
6111,-11.87837,-4.638754,0.003906,26.221272,-0.957203,0.0,7.590706,5.960085,0.0,0.0
6119,-11.913844,-4.049706,-0.007812,26.212833,-0.589048,0.0,7.590706,5.960085,0.0,0.0
6140,-11.951043,-4.81056,0.003906,26.200562,-1.889863,0.003906,7.590706,5.960085,0.0,0.0
6142,-11.999555,-6.160462,0.0,26.174868,-3.976075,0.007812,7.590706,5.960085,0.0,0.0
6168,-12.055545,-6.847685,0.0,26.120029,-7.338558,0.007812,7.590706,5.960085,0.0,0.0
6171,-12.181523,-9.572032,0.019531,25.954359,-9.866556,-0.007812,7.590706,5.960085,0.0,0.0
6173,-12.269343,-10.062906,0.0,25.860403,-10.62741,0.003906,7.590706,5.960085,0.0,0.0
6184,-12.359081,-10.480148,0.003906,25.758968,-11.805507,0.003906,7.590706,5.960085,0.0,0.0
6204,-12.454763,-10.283799,0.007812,25.648905,-12.56636,0.0,7.590706,5.960085,0.0,0.0
6206,-12.556198,-11.609158,0.0,25.533857,-12.001856,-0.003906,7.590706,5.960085,0.0,0.0
6225,-12.655332,-10.651954,0.0,25.424368,-13.03269,0.0,7.590706,5.960085,0.0,0.0
6227,-12.750246,-11.191915,0.003906,25.311237,-12.541817,0.0,7.590706,5.960085,0.0,0.0
6243,-12.854365,-10.651954,-0.007812,25.185068,-12.124575,-0.003906,7.590706,5.960085,0.0,0.0
6245,-12.945637,-9.621119,0.0,25.071745,-12.56636,0.0,7.590706,5.960085,0.0,0.0
6247,-13.022144,-8.909353,0.003906,24.961298,-11.903682,0.0,7.590706,5.960085,0.0,0.0
6267,-13.098844,-8.933897,0.003906,24.852003,-12.222749,0.003906,7.590706,5.960085,0.0,0.0
6268,-13.16653,-7.387646,-0.011719,24.73753,-12.983603,0.0,7.590706,5.960085,0.0,0.0
6275,-13.225971,-6.28318,0.0,24.622864,-12.615448,0.003906,7.590706,5.960085,0.0,0.0
6299,-13.283496,-6.479529,0.003906,24.502254,-13.400846,0.0,7.590706,5.960085,0.0,0.0
6301,-13.331625,-4.638754,0.0,24.379345,-13.597195,0.003906,7.590706,5.960085,0.0,0.0
6304,-13.382246,-6.528617,0.0,24.259119,-14.186243,0.003906,7.590706,5.960085,0.0,0.0
6339,-13.442646,-7.363102,0.0,24.133526,-13.916263,0.0,7.590706,5.960085,0.0,0.0
6341,-13.499211,-5.497783,-0.007812,24.008888,-14.137156,0.007812,7.590706,5.960085,0.0,0.0
6343,-13.546765,-5.988656,0.0,23.880419,-13.670826,0.0,7.590706,5.960085,0.0,0.0
6345,-13.598536,-6.209549,0.003906,23.75885,-12.492729,0.0,7.590706,5.960085,0.0,0.0
6359,-13.654528,-6.577704,0.0,23.635748,-13.793544,0.0,7.590706,5.960085,0.0,0.0
6361,-13.710518,-6.896772,0.0,23.510729,-13.278127,0.0,7.590706,5.960085,0.0,0.0
6368,-13.770343,-7.829432,0.0,23.388779,-13.130865,0.0,7.590706,5.960085,0.0,0.0
6390,-13.830359,-5.743219,-0.007812,23.265484,-13.351758,-0.007812,7.590706,5.960085,0.0,0.0
6392,-13.883665,-5.571414,0.0,23.135672,-12.811797,0.003906,7.590706,5.960085,0.0,0.0
6395,-13.94004,-7.534907,0.007812,23.021582,-12.345468,0.0,7.590706,5.960085,0.0,0.0
6400,-14.006384,-7.510364,0.0,22.908451,-12.222749,-0.007812,7.590706,5.960085,0.0,0.0
6422,-14.068893,-6.74951,-0.007812,22.797428,-12.615448,0.0,7.590706,5.960085,0.0,0.0
6424,-14.135814,-8.123956,-0.007812,22.685064,-12.811797,0.0,7.590706,5.960085,0.0,0.0
6431,-14.198323,-6.479529,0.0,22.57366,-12.492729,0.0,7.590706,5.960085,0.0,0.0
6451,-14.260258,-7.853975,0.007812,22.465322,-12.29638,0.0,7.590706,5.960085,0.0,0.0
6454,-14.333888,-8.467567,0.0,22.357176,-11.952768,0.0,7.590706,5.960085,0.0,0.0
6455,-14.401958,-7.583995,-0.007812,22.24884,-11.903682,0.007812,7.590706,5.960085,0.0,0.0
6462,-14.469837,-8.025781,0.007812,22.141077,-12.271836,0.0,7.590706,5.960085,0.0,0.0
6486,-14.538483,-7.289471,0.0,22.031782,-11.56007,0.0,7.590706,5.960085,0.0,0.0
6488,-14.604252,-8.050324,0.003906,21.927279,-11.020109,0.003906,7.590706,5.960085,0.0,0.0
6497,-14.673665,-7.338558,-0.003906,21.82546,-11.241002,-0.003906,7.590706,5.960085,0.0,0.0
6515,-14.736941,-5.645045,0.0,21.714247,-10.82376,-0.003906,7.590706,5.960085,0.0,0.0
6518,-14.790247,-6.185006,0.0,21.623934,-9.179334,0.003906,7.590706,5.960085,0.0,0.0
6524,-14.850073,-6.823141,0.0,21.538033,-9.473858,0.0,7.590706,5.960085,0.0,0.0
6527,-14.901652,-6.504073,0.0,21.468044,-8.197587,-0.007812,7.590706,5.960085,0.0,0.0
6546,-14.966846,-6.945859,-0.003906,21.391344,-7.240384,0.0,7.590706,5.960085,0.0,0.0
6548,-15.030699,-7.633082,0.0,21.336697,-5.571414,-0.003906,7.590706,5.960085,0.0,0.0
6557,-15.085155,-5.694132,0.003906,21.287802,-5.669589,0.0,7.590706,5.960085,0.0,0.0
6577,-15.142104,-7.01949,0.007812,21.240631,-5.006909,-0.003906,7.590706,5.960085,0.0,0.0
6579,-15.209599,-7.829432,0.0,21.200556,-3.779726,0.0,7.590706,5.960085,0.0,0.0
6586,-15.267507,-7.166752,-0.003906,21.177546,-2.061668,-0.007812,7.590706,5.960085,0.0,0.0
6588,-15.337495,-7.068578,0.0,21.162399,-0.834485,-0.011719,7.590706,5.960085,0.0,0.0
6619,-15.395402,-6.185006,0.0,21.16374,0.343611,0.0,7.590706,5.960085,0.0,0.0
6644,-15.530393,-6.626791,0.0,21.16815,0.343611,0.0,7.590706,5.960085,0.0,0.0
6649,-15.632594,-4.172424,-0.003906,21.170069,0.785398,-0.007812,7.590706,5.960085,0.0,0.0
6671,-15.675161,-4.34423,0.003906,21.174286,1.227184,0.0,7.590706,5.960085,0.0,0.0
6673,-15.713511,-5.08054,0.0,21.181957,1.349902,0.0,7.590706,5.960085,0.0,0.0
6675,-15.752436,-3.8779,0.0,21.202282,2.601629,0.0,7.590706,5.960085,0.0,0.0
6684,-15.781582,-3.239765,0.003906,21.229319,2.699804,0.003906,7.590706,5.960085,0.0,0.0
6702,-15.806126,-3.043416,-0.003906,21.259232,3.534289,0.0,7.590706,5.960085,0.0,0.0
6704,-15.828752,-2.40528,0.0,21.287992,3.067959,0.0,7.590706,5.960085,0.0,0.0
6712,-15.848885,-1.767144,-0.003906,21.315796,3.657007,0.0,7.590706,5.960085,0.0,0.0
6734,-15.865951,-1.644426,-0.007812,21.353954,4.736929,-0.003906,7.590706,5.960085,0.0,0.0
6738,-15.875346,-0.957203,0.0,21.408411,7.142209,0.0,7.590706,5.960085,0.0,0.0
6743,-15.880907,-0.392699,0.0,21.529211,8.909353,0.0,7.590706,5.960085,0.0,0.0
6767,-15.880907,-0.073631,0.0,21.613771,9.522945,0.0,7.590706,5.960085,0.0,0.0
6769,-15.8834,-0.908116,0.0,21.695839,9.572032,-0.003906,7.590706,5.960085,0.0,0.0
6774,-15.888193,-0.957203,0.0,21.779249,9.522945,0.003906,7.590706,5.960085,0.0,0.0
6776,-15.895288,-1.349902,0.003906,21.851923,9.498402,0.003906,7.590706,5.960085,0.0,0.0
6796,-15.90871,-1.619882,0.0,21.929197,9.105702,0.0,7.590706,5.960085,0.0,0.0
6798,-15.922899,-1.66897,0.0,22.002636,8.173043,0.0,7.590706,5.960085,0.0,0.0
6805,-15.938047,-1.644426,0.0,22.072624,8.099412,0.0,7.590706,5.960085,0.0,0.0
6827,-15.954346,-2.822522,0.0,22.141077,7.755801,0.003906,7.590706,5.960085,0.0,0.0
6829,-15.978506,-3.583376,0.003906,22.199753,5.964112,0.011719,7.590706,5.960085,0.0,0.0
