timestamp,m1_pos,m1_vel,m1_torque,m2_pos,m2_vel,m2_torque,ch6_max,ch7_max,ch6_new,ch7_new,m1_label,m2_label
24182,-8.411386,-6.356811,-0.011719,18.654343,-5.792307,0.007812,3.252804,3.220781,1.0,1.0,2,1
24192,-8.457788,-4.614211,-0.007812,18.59816,-6.405899,0.003906,3.252804,3.220781,1.0,1.0,2,1
24209,-8.497479,-4.859647,0.003906,18.539293,-6.577704,0.0,3.252804,3.220781,1.0,1.0,2,1
24211,-8.541774,-5.694132,0.007812,18.481194,-6.847685,0.0,3.252804,3.220781,1.0,1.0,2,1
24212,-8.589519,-4.786016,-0.003906,18.426737,-5.227802,0.0,3.252804,3.220781,1.0,1.0,2,1
24222,-8.627676,-4.123337,0.0,18.378609,-5.055996,0.0,3.252804,3.220781,1.0,1.0,2,1
24242,-8.664492,-4.196968,-0.003906,18.332973,-5.252346,0.003906,3.252804,3.220781,1.0,1.0,2,1
24244,-8.703992,-4.442405,-0.007812,18.279093,-6.258636,0.0,3.252804,3.220781,1.0,1.0,2,1
24253,-8.738123,-4.172424,0.0,18.229429,-5.816851,0.0,3.252804,3.220781,1.0,1.0,2,1
24274,-8.769569,-3.092503,-0.007812,18.178041,-5.27689,0.0,3.252804,3.220781,1.0,1.0,2,1
24275,-8.791237,-2.184387,0.0,18.132021,-4.712385,0.0,3.252804,3.220781,1.0,1.0,2,1
24278,-8.811754,-2.847066,0.003906,18.089645,-4.098794,0.0,3.252804,3.220781,1.0,1.0,2,1
24290,-8.841091,-3.853357,0.011719,18.052446,-4.049706,0.007812,3.252804,3.220781,1.0,1.0,2,1
24307,-8.885193,-5.620501,0.007812,18.014864,-4.123337,0.0,3.252804,3.220781,1.0,1.0,2,1
24311,-8.939841,-6.160462,0.0,17.974022,-4.34423,0.0,3.252804,3.220781,1.0,1.0,2,1
24316,-8.989312,-5.890481,-0.003906,17.929153,-4.246056,-0.007812,3.238997,3.220781,1.0,1.0,2,1
24338,-9.040892,-5.890481,0.0,17.892721,-3.067959,-0.007812,3.238997,3.220781,1.0,1.0,2,1
24339,-9.094582,-6.258636,0.0,17.869711,-1.619882,-0.003906,3.238997,3.220781,1.0,1.0,2,1
24340,-9.135424,-5.154171,0.0,17.860891,-0.73631,-0.007812,3.238997,3.220781,1.0,1.0,2,0
24348,-9.180484,-5.54687,0.0,17.853796,-0.417242,0.0,3.238997,3.220781,1.0,1.0,2,0
24366,-9.233406,-6.430442,0.0,17.848236,-0.441786,-0.007812,3.238997,3.220781,1.0,1.0,2,0
24367,-9.28863,-5.497783,-0.011719,17.847277,0.220893,-0.003906,3.238997,3.220781,1.0,1.0,2,0
24377,-9.325829,-4.000618,-0.007812,17.847277,0.049087,0.019531,3.238997,3.220781,1.0,1.0,2,0
24399,-9.356317,-3.657007,-0.007812,17.847277,0.171806,0.003906,3.238997,3.220781,1.0,1.0,2,0
24400,-9.383928,-2.847066,0.0,17.847277,0.0,0.0,3.238997,3.220781,1.0,1.0,2,0
24402,-9.413457,-3.460658,0.003906,17.847277,0.049087,-0.003906,3.238997,3.220781,1.0,1.0,2,0
24408,-9.44222,-3.828813,0.003906,17.847277,0.098175,-0.003906,3.238997,3.220781,1.0,1.0,2,0
24430,-9.47079,-3.239765,0.0,17.847277,0.098175,0.0,3.238997,3.220781,1.0,1.0,2,0
24431,-9.493991,-2.994328,0.0,17.847086,-0.122718,0.0,3.238997,3.220781,1.0,1.0,2,0
24439,-9.518343,-3.190677,0.0,17.847277,0.220893,0.0,3.238997,3.220781,1.0,1.0,2,0
24461,-9.547105,-3.092503,0.0,17.847277,0.245437,0.0,3.238997,3.220781,1.0,1.0,2,0
24463,-9.575676,-4.295143,0.0,17.847086,-0.245437,0.0,3.238997,3.220781,1.0,1.0,2,0
24464,-9.605205,-2.969784,-0.003906,17.847277,0.073631,0.0,3.238997,3.220781,1.0,1.0,2,0
24472,-9.625339,-2.086212,0.0,17.847469,0.490873,-0.003906,3.238997,3.220781,1.0,1.0,0,0
24494,-9.629173,0.343611,-0.011719,17.847277,0.171806,0.0,3.238997,3.220781,1.0,1.0,0,0
24495,-9.625722,0.196349,0.0,17.847086,-0.073631,0.0,3.238997,3.220781,1.0,1.0,0,0
24511,-9.624571,-0.024544,0.0,17.847277,0.392699,0.0,3.238997,3.220781,1.0,1.0,0,0
24513,-9.624763,-0.024544,-0.003906,17.847086,0.368155,0.0,3.238997,3.220781,1.0,1.0,0,0
24514,-9.624954,-0.049087,0.0,17.846893,0.245437,0.0,3.238997,3.220781,1.0,1.0,0,0
24534,-9.624954,0.0,0.0,17.846317,-0.220893,0.0,3.238997,3.220781,1.0,1.0,0,0
24535,-9.625147,-0.294524,0.0,17.84536,-0.417242,0.0,3.238997,3.220781,1.0,1.0,0,0
24556,-9.629173,-1.276271,0.003906,17.84421,0.196349,0.0,3.238997,3.220781,1.0,1.0,0,0
24557,-9.639911,-1.718057,0.0,17.84325,0.147262,0.007812,3.238997,3.220781,1.0,1.0,0,0
24559,-9.655826,-1.595339,0.0,17.8421,0.049087,0.007812,3.238997,3.220781,1.0,1.0,0,0
24566,-9.674233,-3.018872,0.003906,17.838648,-0.220893,0.003906,3.238997,3.220781,1.0,1.0,0,0
24586,-9.703763,-4.123337,0.007812,17.828485,-1.227184,0.003906,3.238997,3.220781,1.0,1.0,0,0
24587,-9.745755,-5.522326,0.007812,17.813147,-1.914407,0.0,3.238997,3.220781,1.0,1.0,0,0
24596,-9.790433,-5.816851,0.003906,17.797422,-2.20893,0.0,3.238997,3.220781,1.0,1.0,0,0
24630,-9.839136,-5.055996,-0.003906,17.778055,-1.988037,0.0,3.238997,3.220781,1.0,1.0,0,0
24632,-9.882855,-5.129628,-0.007812,17.762716,-0.957203,-0.003906,3.238997,3.220781,1.0,1.0,0,0
24633,-9.925806,-4.761473,0.0,17.753704,-1.227184,0.0,3.238997,3.220781,1.0,1.0,0,0
24634,-9.963197,-3.976075,-0.023438,17.747952,-0.049087,0.0,3.238997,3.220781,1.0,1.0,0,0
24649,-9.985249,-1.767144,-0.007812,17.745268,0.0,-0.003906,3.238997,3.220781,1.0,1.0,0,0
24650,-9.988317,0.343611,-0.003906,17.742582,-0.122718,0.0,3.238997,3.220781,1.0,1.0,0,0
24659,-9.982947,0.417242,0.0,17.73798,-0.662679,-0.003906,3.238997,3.220781,1.0,1.0,0,0
24679,-9.976428,0.245437,0.0,17.732037,-0.760854,0.0,3.238997,3.220781,1.0,1.0,0,0
24681,-9.971826,0.049087,0.0,17.726667,-0.564505,0.003906,3.238997,3.220781,1.0,1.0,0,0
24682,-9.971251,-0.343611,0.0,17.726477,0.098175,0.0,3.238997,3.220781,1.0,1.0,0,0
24690,-9.971059,0.0,0.0,17.727051,0.0,0.0,3.238997,3.220781,1.0,1.0,0,0
24712,-9.970484,-0.098175,0.003906,17.727243,0.073631,-0.003906,3.238997,3.220781,1.0,1.0,0,0
24714,-9.968374,-0.171806,0.0,17.727243,-0.024544,0.0,3.238997,3.220781,1.0,1.0,0,0
24721,-9.966456,0.441786,0.0,17.727818,0.26998,0.0,3.238997,3.220781,1.0,1.0,1,0
24741,-9.943255,4.172424,-0.023438,17.727818,0.245437,0.003906,3.238997,3.220781,1.0,1.0,1,0
24743,-9.887074,7.142209,-0.011719,17.728201,0.196349,0.003906,3.238997,3.220781,1.0,1.0,1,0
24744,-9.814593,8.933897,0.003906,17.728777,0.417242,0.0,3.238997,3.220781,1.0,1.0,1,0
24752,-9.744222,8.123956,-0.003906,17.728777,-0.073631,0.0,3.238997,3.220781,1.0,1.0,1,0
24774,-9.67711,7.117665,0.0,17.729353,0.245437,-0.003906,3.238997,3.220781,1.0,1.0,1,0
24775,-9.605588,8.590285,-0.011719,17.730694,0.319068,0.0,3.238997,3.220781,1.0,1.0,1,0
24783,-9.529848,7.583995,0.011719,17.733953,0.687223,0.003906,3.238997,3.220781,1.0,1.0,1,0
24784,-9.465421,8.369392,0.0,17.739132,0.883572,0.0,3.238997,3.220781,1.0,1.0,1,0
24804,-9.391406,7.780344,-0.003906,17.751595,1.767144,-0.003906,3.238997,3.220781,1.0,1.0,1,0
24806,-9.318542,8.148499,0.0,17.772112,3.067959,-0.003906,3.238997,3.220781,1.0,1.0,1,2
24814,-9.234174,9.375683,0.0,17.802408,3.558833,-0.003906,3.238997,3.220781,1.0,1.0,1,2
24838,-9.164761,7.927606,0.011719,17.838264,5.031453,-0.003906,3.238997,3.220781,1.0,1.0,1,2
24840,-9.091322,8.344849,-0.007812,17.891954,6.823141,-0.007812,3.238997,3.220781,1.0,1.0,1,2
24845,-9.017499,7.853975,0.0,17.953505,6.945859,0.003906,3.238997,3.220781,1.0,1.0,1,2
24846,-8.944634,8.516654,0.003906,18.010262,5.767763,0.003906,3.238997,3.220781,1.0,1.0,1,2
24873,-8.877523,7.142209,0.003906,18.056856,5.841394,0.0,3.238997,3.220781,1.0,1.0,1,2
24874,-8.815781,5.399608,0.003906,18.11323,6.602248,0.0,3.238997,3.220781,1.0,1.0,1,2
24877,-8.769186,5.767763,0.0,18.174206,7.461277,-0.007812,3.238997,3.220781,1.0,1.0,1,2
24899,-8.720674,5.645045,0.0,18.232306,7.559451,0.0,3.238997,3.220781,1.0,1.0,1,2
24901,-8.672545,5.129628,0.007812,18.298841,7.142209,0.0,3.238997,3.220781,1.0,1.0,1,2
24902,-8.631127,4.196968,0.011719,18.357517,6.258636,0.003906,3.238997,3.220781,1.0,1.0,1,2
24908,-8.590094,4.638754,0.0,18.412165,6.774054,0.0,3.238997,3.220781,1.0,1.0,1,2
24930,-8.550978,4.687841,0.003906,18.462978,5.767763,0.0,3.238997,3.220781,1.0,1.0,1,2
24932,-8.515696,3.288852,0.003906,18.520309,6.234093,0.0,3.238997,3.220781,1.0,1.0,1,2
24939,-8.485591,3.092503,0.0,18.573999,5.497783,0.003906,3.238997,3.220781,1.0,1.0,1,2
24961,-8.454528,4.147881,0.0,18.616184,4.81056,0.0,3.238997,3.220781,1.0,1.0,1,2
24962,-8.404482,6.086831,-0.007812,18.656067,4.000618,0.0,3.238997,3.220781,1.0,1.0,1,2
24964,-8.342739,6.454986,0.007812,18.693266,4.319686,-0.003906,3.238997,3.220781,1.0,1.0,1,2
24972,-8.295761,5.522326,0.007812,18.734108,5.448695,0.0,3.238997,3.220781,1.0,1.0,1,2
24992,-8.243798,6.528617,-0.003906,18.788565,6.430442,0.0,3.238997,3.220781,1.0,1.0,1,2
24993,-8.178604,7.878519,-0.007812,18.843981,5.841394,0.003906,3.238997,3.220781,1.0,1.0,1,2
25003,-8.1113,8.001237,0.0,18.891533,4.859647,0.0,3.238997,3.220781,1.0,1.0,1,2
25004,-8.04438,8.884809,0.0,18.929499,4.491492,0.003906,3.238997,3.220781,1.0,1.0,1,2
25024,-7.972475,7.166752,0.007812,18.970533,4.614211,-0.003906,3.238997,3.220781,1.0,1.0,1,2
25026,-7.913992,6.332268,-0.003906,19.007349,4.196968,0.003906,3.201607,3.220781,1.0,1.0,1,2
25034,-7.849182,7.264927,-0.011719,19.038603,3.288852,0.0,3.201607,3.220781,1.0,1.0,1,2
25055,-7.792041,7.068578,0.0,19.068132,3.951531,0.0,3.201607,3.220781,1.0,1.0,1,2
25056,-7.728189,7.534907,0.0,19.103415,4.466949,0.0,3.201607,3.220781,1.0,1.0,1,2
25058,-7.66031,7.191296,0.003906,19.141188,4.147881,0.0,3.201607,3.220781,1.0,1.0,1,2
25070,-7.610839,5.301434,0.0,19.174936,4.663298,0.0,3.201607,3.220781,1.0,1.0,1,2
25088,-7.555808,6.970403,-0.011719,19.20715,3.14159,0.0,3.201607,3.220781,1.0,1.0,1,2
25090,-7.491381,7.559451,0.003906,19.238596,4.098794,0.0,3.201607,3.220781,1.0,1.0,1,2
25095,-7.439226,5.890481,0.003906,19.270235,4.368774,-0.007812,3.201607,3.220781,1.0,1.0,1,2
25117,-7.387646,4.736929,0.0,19.313377,5.497783,-0.003906,3.201607,3.220781,1.0,1.0,1,2
25119,-7.333956,6.037744,0.0,19.360165,5.105084,0.0,3.201607,3.220781,1.0,1.0,1,2
25121,-7.290238,4.417861,0.0,19.406183,5.203259,0.0,3.201607,3.220781,1.0,1.0,1,2
25128,-7.255531,4.589667,0.0,19.442999,4.393317,0.003906,3.201607,3.220781,1.0,1.0,1,2
25148,-7.216798,4.516036,0.0,19.479239,3.951531,0.003906,3.201607,3.220781,1.0,1.0,1,2
25150,-7.170396,4.957822,-0.003906,19.509918,3.657007,0.0,3.201607,3.220781,1.0,1.0,1,2
25157,-7.129745,3.485202,0.011719,19.539064,3.166134,-0.003906,3.201607,3.220781,1.0,1.0,1,2
25159,-7.108653,1.374446,0.011719,19.563608,3.706095,-0.003906,3.201607,3.220781,1.0,1.0,1,2
25181,-7.099449,0.073631,0.011719,19.597164,4.246056,0.0,3.201607,3.220781,1.0,1.0,0,2
25182,-7.100983,0.343611,-0.003906,19.638582,5.105084,0.0,3.201607,3.220781,1.0,1.0,0,2
25189,-7.099066,0.368155,0.003906,19.678082,4.835104,0.0,3.201607,3.220781,1.0,1.0,0,2
25212,-7.096573,0.024544,0.0,19.7218,4.466949,0.0,3.201607,3.220781,1.0,1.0,0,2
25213,-7.094464,0.0,0.0,19.766094,5.767763,0.003906,3.201607,3.220781,1.0,1.0,0,2
25221,-7.093313,0.049087,0.003906,19.815372,6.258636,0.0,3.201607,3.220781,1.0,1.0,0,2
25223,-7.09293,-0.392699,0.003906,19.861391,6.356811,0.003906,3.201607,3.220781,1.0,1.0,0,2
25244,-7.090437,0.417242,0.0,19.910288,5.497783,0.0,3.201607,3.220781,1.0,1.0,0,2
25246,-7.085068,0.564505,0.0,19.959566,5.473239,0.0,3.201607,3.220781,1.0,1.0,0,2
25251,-7.081233,0.171806,0.003906,20.006544,6.135918,0.0,3.201607,3.220781,1.0,1.0,0,2
25273,-7.080466,-0.245437,-0.003906,20.057741,5.645045,0.003906,3.201607,3.220781,1.0,1.0,0,2
25275,-7.080466,-0.245437,0.003906,20.101652,4.957822,0.0,3.201607,3.220781,1.0,1.0,0,2
25277,-7.080275,-0.220893,-0.003906,20.142685,5.006909,0.0,3.201607,3.220781,1.0,1.0,0,2
25284,-7.080466,-0.319068,0.0,20.18046,5.105084,0.0,3.201607,3.220781,1.0,1.0,0,2
25306,-7.079316,-0.319068,0.0,20.223795,5.154171,0.0,3.201607,3.220781,1.0,1.0,0,2
25308,-7.075864,0.0,-0.003906,20.266554,5.27689,0.0,3.201607,3.220781,1.0,1.0,0,2
25315,-7.068769,0.539961,-0.003906,20.311808,5.620501,-0.003906,3.201607,3.220781,1.0,1.0,0,2
25337,-7.05343,1.914407,-0.007812,20.360319,5.399608,0.003906,3.201607,3.220781,1.0,1.0,0,2
25338,-7.029653,3.804269,-0.007812,20.402504,5.178715,0.003906,3.201607,3.220781,1.0,1.0,0,2
25340,-6.991879,4.246056,-0.007812,20.44392,5.031453,0.0,3.201607,3.220781,1.0,1.0,0,2
25346,-6.952379,4.246056,0.0,20.484188,4.933278,-0.003906,3.201607,3.220781,1.0,1.0,0,2
25368,-6.915947,4.196968,-0.003906,20.526373,4.859647,0.0,3.201607,3.220781,1.0,1.0,0,2
25370,-6.884308,4.196968,0.0,20.563572,4.884191,0.0,3.201607,3.220781,1.0,1.0,0,2
25398,-6.845575,4.466949,0.0,20.603262,4.393317,0.003906,3.201607,3.220781,1.0,1.0,0,2
25399,-6.805692,3.681551,0.0,20.637201,3.387027,0.003906,3.201607,3.220781,1.0,1.0,0,2
25400,-6.781915,1.767144,0.011719,20.66654,3.092503,0.0,3.201607,3.220781,1.0,1.0,0,2
25402,-6.775588,-0.490873,0.003906,20.687248,2.061668,0.0,3.201607,3.220781,1.0,1.0,0,0
25410,-6.776546,0.26998,0.0,20.702013,0.957203,0.003906,3.201607,3.220781,1.0,1.0,0,0
25427,-6.772136,0.687223,0.0,20.703163,-0.26998,0.0,3.201607,3.220781,1.0,1.0,0,0
25429,-6.765809,0.441786,0.003906,20.701054,-0.392699,-0.003906,3.201607,3.220781,1.0,1.0,0,0
25439,-6.760056,-0.024544,0.0,20.701054,0.098175,0.003906,3.201607,3.220781,1.0,1.0,0,0
25441,-6.757947,-0.171806,0.0,20.70163,0.0,0.0,3.201607,3.220781,1.0,1.0,0,0
25460,-6.757564,0.098175,0.0,20.699711,-0.122718,0.0,3.201607,3.220781,1.0,1.0,0,0
25461,-6.75833,-0.245437,0.0,20.697027,-0.343611,0.003906,3.201607,3.220781,1.0,1.0,0,0
25470,-6.760056,-0.539961,0.0,20.695877,0.073631,0.0,3.201607,3.220781,1.0,1.0,0,0
25492,-6.761398,0.122718,0.003906,20.69511,0.024544,0.003906,3.201607,3.220781,1.0,1.0,0,0
25493,-6.761973,-0.539961,-0.003906,20.692234,-0.343611,0.0,3.201607,3.220781,1.0,1.0,0,0
25494,-6.762549,-0.294524,-0.007812,20.690125,-0.073631,0.0,3.201607,3.220781,1.0,1.0,0,0
25502,-6.762741,-0.319068,0.0,20.688398,-0.417242,0.0,3.201607,3.220781,1.0,1.0,0,0
25528,-6.764658,-0.564505,0.003906,20.680536,-1.497164,0.007812,3.201607,3.220781,1.0,1.0,0,1
25530,-6.770602,-1.570795,0.003906,20.656378,-4.049706,0.003906,3.201607,3.220781,1.0,1.0,2,1
25534,-6.788051,-3.018872,0.003906,20.602879,-7.068578,0.0,3.201607,3.220781,1.0,1.0,2,1
25555,-6.822758,-5.129628,0.003906,20.527906,-8.68846,0.003906,3.201607,3.220781,1.0,1.0,2,1
25557,-6.864175,-4.270599,-0.007812,20.445839,-9.252965,0.0,3.201607,3.220781,1.0,1.0,2,1
25558,-6.904058,-5.399608,0.0,20.360319,-9.081159,0.0,3.201607,3.220781,1.0,1.0,2,1
25564,-6.948352,-5.399608,0.0,20.274992,-8.982985,-0.007812,3.201607,3.220781,1.0,1.0,2,1
25588,-6.997056,-5.865938,0.003906,20.192156,-8.713004,0.0,3.201607,3.220781,1.0,1.0,2,1
25590,-7.042883,-5.006909,0.0,20.110664,-8.737548,0.0,3.201607,3.220781,1.0,1.0,2,1
25596,-7.085835,-6.209549,0.011719,20.03665,-9.400227,0.0,3.201607,3.220781,1.0,1.0,2,1
25619,-7.150262,-8.025781,0.003906,19.950554,-9.400227,-0.003906,3.201607,3.220781,1.0,1.0,2,1
25620,-7.218716,-6.823141,-0.003906,19.866186,-9.42477,0.0,3.201607,3.220781,1.0,1.0,2,1
25622,-7.280459,-7.044034,0.0,19.776831,-9.326595,0.0,3.201607,3.220781,1.0,1.0,2,1
25638,-7.347379,-8.393936,0.003906,19.688437,-9.15479,-0.003906,3.201607,3.220781,1.0,1.0,2,1
25640,-7.415065,-8.074868,0.0,19.607327,-8.074868,0.0,3.201607,3.220781,1.0,1.0,2,1
25663,-7.487546,-8.590285,0.0,19.535805,-7.829432,0.0,3.201607,3.220781,1.0,1.0,2,1
25665,-7.559259,-7.289471,-0.011719,19.466967,-7.412189,0.0,3.201607,3.220781,1.0,1.0,2,1
25690,-7.6164,-6.234093,0.003906,19.404457,-6.921316,0.0,3.201607,3.220781,1.0,1.0,2,1
25691,-7.669514,-7.264927,0.007812,19.354603,-6.209549,-0.003906,3.201607,3.220781,1.0,1.0,2,1
25692,-7.7349,-7.363102,-0.003906,19.304941,-5.105084,0.0,3.201607,3.220781,1.0,1.0,2,1
25694,-7.793958,-6.724967,0.0,19.26199,-4.221512,0.0,3.201607,3.220781,1.0,1.0,2,1
25712,-7.853209,-6.528617,0.0,19.220764,-4.761473,0.007812,3.201607,3.220781,1.0,1.0,2,1
25714,-7.907281,-5.645045,-0.003906,19.173403,-5.473239,0.0,3.201607,3.220781,1.0,1.0,2,1
25721,-7.954451,-5.964112,0.003906,19.122589,-5.718676,0.0,3.201607,3.220781,1.0,1.0,2,1
25741,-8.010633,-6.970403,0.003906,19.076187,-4.908734,0.0,3.201607,3.220781,1.0,1.0,2,1
25743,-8.07391,-6.602248,-0.007812,19.033426,-4.246056,0.0,3.201607,3.220781,1.0,1.0,2,1
25744,-8.127982,-5.669589,-0.007812,18.988174,-4.736929,0.0,3.201607,3.220781,1.0,1.0,2,1
25753,-8.181672,-6.307724,0.0,18.942537,-4.687841,0.003906,3.201607,3.220781,1.0,1.0,2,1
25774,-8.229609,-6.0132,0.003906,18.904955,-4.761473,0.0,3.201607,3.220781,1.0,1.0,2,1
25775,-8.278888,-5.325977,0.003906,18.862389,-4.491492,0.0,3.201607,3.220781,1.0,1.0,2,1
25784,-8.333152,-6.307724,0.0,18.814835,-5.399608,0.0,3.201607,3.220781,1.0,1.0,2,1
25806,-8.393361,-6.798597,-0.011719,18.767281,-4.712385,-0.007812,3.201607,3.220781,1.0,1.0,2,1
25807,-8.442832,-4.687841,-0.007812,18.724905,-4.736929,0.0,3.201607,3.220781,1.0,1.0,2,1
25808,-8.482907,-4.884191,0.0,18.681953,-4.835104,0.0,3.201607,3.220781,1.0,1.0,2,1
25816,-8.524708,-4.982366,0.007812,18.631716,-5.743219,0.007812,3.201607,3.220781,1.0,1.0,2,1
25838,-8.575521,-5.988656,0.011719,18.575342,-6.528617,0.0,3.201607,3.220781,1.0,1.0,2,1
25840,-8.625567,-5.54687,0.0,18.518585,-5.988656,0.0,3.201607,3.220781,1.0,1.0,2,1
25848,-8.672354,-6.651335,0.0,18.469305,-6.234093,-0.007812,3.201607,3.220781,1.0,1.0,2,1
25867,-8.728919,-6.626791,0.0,18.41811,-5.816851,0.0,3.201607,3.220781,1.0,1.0,2,1
25868,-8.780883,-5.399608,-0.003906,18.37324,-5.055996,0.0,3.201607,3.220781,1.0,1.0,2,1
25870,-8.823642,-5.252346,0.003906,18.326262,-5.767763,0.003906,3.201607,3.220781,1.0,1.0,2,1
25880,-8.874455,-6.602248,0.011719,18.271997,-5.669589,0.0,3.201607,3.220781,1.0,1.0,2,1
25908,-8.934472,-6.454986,-0.003906,18.220993,-5.595957,-0.007812,3.201607,3.220781,1.0,1.0,2,1
25909,-8.987778,-6.209549,0.0,18.177658,-3.926988,-0.007812,3.201607,3.220781,1.0,1.0,2,1
25917,-9.038015,-5.792307,0.0,18.141033,-3.33794,0.0,3.201607,3.220781,1.0,1.0,2,1
25941,-9.088446,-5.424152,0.003906,18.109587,-2.601629,0.0,3.201607,3.220781,1.0,1.0,2,1
25943,-9.127178,-4.712385,0.0,18.090412,-1.865319,0.0,3.201607,3.220781,1.0,1.0,2,1
25945,-9.165144,-4.884191,0.003906,18.07354,-1.693513,0.0,3.201607,3.220781,1.0,1.0,2,0
25946,-9.21078,-6.0132,0.003906,18.062609,-0.515417,0.0,3.201607,3.220781,1.0,1.0,2,0
25962,-9.263319,-6.28318,-0.003906,18.053789,-0.883572,0.003906,3.201607,3.220781,1.0,1.0,2,0
25964,-9.307612,-3.902444,-0.019531,18.044777,-0.490873,0.0,3.201607,3.220781,1.0,1.0,2,0
25976,-9.340402,-3.804269,-0.003906,18.040558,-0.073631,0.0,3.201607,3.220781,1.0,1.0,2,0
26005,-9.372807,-3.902444,0.0,18.037107,-0.441786,0.0,3.201607,3.220781,1.0,1.0,2,0
26007,-9.408472,-4.393317,0.0,18.030396,-0.613592,0.0,3.201607,3.220781,1.0,1.0,2,0
26008,-9.448739,-4.81056,0.0,18.020041,-0.981747,0.0,3.201607,3.220781,1.0,1.0,2,0
26010,-9.482678,-4.196968,0.0,18.013905,-0.760854,0.0,3.201607,3.220781,1.0,1.0,2,0
26030,-9.519686,-4.663298,0.0,18.005468,-1.448077,0.0,3.201607,3.220781,1.0,1.0,2,0
26031,-9.563212,-5.08054,0.0,17.993389,-1.079922,0.0,3.201607,3.220781,1.0,1.0,2,0
26037,-9.609999,-5.227802,-0.003906,17.981691,-1.47262,0.0,3.201607,3.220781,1.0,1.0,2,0
26038,-9.646814,-3.239765,-0.011719,17.963667,-1.718057,0.0,3.201607,3.220781,1.0,1.0,2,0
26055,-9.666564,-1.546251,-0.007812,17.943535,-1.93895,0.0,3.201607,3.220781,1.0,1.0,2,0
26056,-9.679603,-1.325358,-0.003906,17.927427,-1.619882,0.0,3.201607,3.220781,1.0,1.0,2,0
26065,-9.690916,-1.349902,0.003906,17.915155,-0.883572,0.0,3.201607,3.220781,1.0,1.0,2,0
26087,-9.707023,-2.086212,0.0,17.90461,-1.595339,0.003906,3.201607,3.220781,1.0,1.0,2,0
26091,-9.723321,-2.233474,0.003906,17.893488,-1.129009,-0.003906,3.201607,3.220781,1.0,1.0,2,0
26097,-9.748823,-3.681551,0.0,17.885626,-0.859029,0.0,3.201607,3.220781,1.0,1.0,2,0
26099,-9.783914,-4.295143,0.007812,17.876423,-1.104465,-0.007812,3.201607,3.220781,1.0,1.0,2,0
26118,-9.822263,-4.270599,0.0,17.869328,-0.196349,0.0,3.201607,3.220781,1.0,1.0,2,0
26120,-9.854476,-3.828813,-0.003906,17.868177,0.0,0.0,3.201607,3.220781,1.0,1.0,2,0
26130,-9.888032,-3.828813,-0.003906,17.868368,0.220893,0.0,3.201607,3.220781,1.0,1.0,2,0
26147,-9.924273,-4.466949,0.0,17.868177,-0.122718,0.0,3.201607,3.220781,1.0,1.0,2,0
26149,-9.959554,-3.951531,0.0,17.868561,0.245437,0.0,3.201607,3.220781,1.0,1.0,2,0
26157,-9.985249,-2.748891,-0.003906,17.868753,0.049087,0.0,3.201607,3.220781,1.0,1.0,2,0
26159,-10.001163,-1.055378,-0.007812,17.869137,0.024544,0.0,3.201607,3.220781,1.0,1.0,0,0
26180,-10.001163,0.122718,-0.003906,17.869328,-0.122718,0.0,3.201607,3.220781,1.0,1.0,0,0
26182,-9.998479,-0.147262,0.0,17.869328,0.0,0.0,3.201607,3.220781,1.0,1.0,0,0
26194,-9.998096,-0.049087,0.0,17.868561,-0.049087,0.0,3.201607,3.220781,1.0,1.0,0,0
26212,-9.998096,0.122718,0.0,17.867794,-0.343611,0.0,3.201607,3.220781,1.0,1.0,0,0
26214,-9.998096,-0.73631,-0.003906,17.867794,0.245437,0.0,3.201607,3.220781,1.0,1.0,0,0
26220,-9.997328,0.147262,-0.003906,17.867985,0.245437,0.0,3.201607,3.220781,1.0,1.0,0,0
26222,-9.997136,0.024544,0.003906,17.868944,0.441786,0.0,3.201607,3.220781,1.0,1.0,0,0
26255,-9.996944,-0.245437,0.0,17.870287,0.147262,0.0,3.201607,3.220781,1.0,1.0,0,0
26256,-9.995794,-0.049087,0.003906,17.871244,0.294524,0.0,3.201607,3.220781,1.0,1.0,0,0
26257,-9.994836,-0.049087,0.0,17.871437,-0.343611,0.0,3.201607,3.220781,1.0,1.0,0,0
26272,-9.993876,0.294524,0.0,17.872587,-0.073631,0.0,3.201607,3.220781,1.0,1.0,0,0
26273,-9.993685,-0.392699,0.0,17.873354,0.368155,0.0,3.201607,3.220781,1.0,1.0,0,0
26274,-9.99311,0.294524,0.0,17.873354,0.122718,-0.007812,3.201607,3.220781,1.0,1.0,0,0
26284,-9.992151,0.147262,0.0,17.873547,0.073631,0.0,3.201607,3.220781,1.0,1.0,0,0
26304,-9.989083,0.319068,-0.003906,17.875273,0.613592,0.003906,3.201607,3.220781,1.0,1.0,0,0
26306,-9.978345,1.93895,-0.007812,17.87623,0.539961,0.0,3.201607,3.220781,1.0,1.0,1,0
26316,-9.952459,3.706095,-0.007812,17.87738,0.098175,0.0,3.201607,3.220781,1.0,1.0,1,0
26335,-9.915452,5.08054,-0.007812,17.878916,0.539961,0.0,3.201607,3.220781,1.0,1.0,1,0
26337,-9.858695,7.068578,0.0,17.878916,0.122718,0.003906,3.201607,3.220781,1.0,1.0,1,0
26338,-9.791008,8.025781,0.003906,17.878916,0.0,0.0,3.201607,3.220781,1.0,1.0,1,0
